City_ID,City,Address,Latitude,Longitude,Housing,Cost_of_Living,Startups,Venture_Capital,Travel_Connectivity,Commute,Business_Freedom,Safety,Healthcare,Education,Environmental_Quality,Economy,Taxation,Internet_Access,Leisure,Tolerance,Outdoors
127,Las Palmas de Gran Canaria,"Las Palmas de Gran Canaria, Spain, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and business freedom. ","Municipality of Las Palmas, Las Palmas, Spain",28.1008837,-15.4653897,8.232000000000001,7.7170000000000005,1.5835,0.0,4.323499999999999,0.0,7.1196666666666655,9.1545,9.214333333333332,3.7590000000000012,6.860499999999999,4.296,3.894000000000001,6.195500000000001,2.8145,9.7185,5.5375000000000005
128,Las Vegas,"Las Vegas, Nevada, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, startups and tolerance. Las Vegas is one of the top ten city matches for 0. 3% of Teleport users. ","Las Vegas, NV, USA",36.169941200000004,-115.13982959999998,7.001,5.759,7.515,2.022,3.5285,4.807499999999999,8.671,2.385,5.6353333333333335,3.6245,5.5565000000000015,6.5145,4.772,5.3035,6.3685,7.275,5.385
129,Lausanne,"Lausanne, Switzerland, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and education. ","Lausanne, Switzerland",46.5196535,6.6322734,4.0755,1.0,3.822,3.3080000000000003,6.5145,5.85825,8.888,8.032499999999999,7.3519999999999985,6.622000000000001,8.809750000000003,6.5520000000000005,6.4285000000000005,4.146,4.2219999999999995,8.4535,5.337999999999999
130,Leeds,"Leeds, United Kingdom, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Leeds, UK",53.8007554,-1.5490774,6.811,5.363,3.3605,4.423,6.5950000000000015,5.1057500000000005,8.991999999999997,7.731,8.633666666666667,4.9825,5.9220000000000015,5.438,5.9545,7.329499999999999,3.7435,7.2139999999999995,1.2955
131,Leipzig,"Leipzig, Germany, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Leipzig, Germany",51.339695500000005,12.373074699999998,8.177,5.9110000000000005,2.7065,0.0,4.337,6.01375,9.072333333333333,7.277000000000001,7.300333333333333,4.3065000000000015,9.03275,5.373500000000001,3.9035,5.646500000000001,4.5265,7.1935,4.747000000000001
132,Lille,"Lille, France, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Lille, France",50.62925,3.057256,7.532000000000001,5.399000000000001,3.2585,2.381,6.020000000000001,2.29375,8.088333333333333,6.942,9.071,4.3935,4.2395,4.2045,2.648000000000001,3.8269999999999986,5.1095000000000015,7.2029999999999985,2.2925000000000004
133,Lima,"Lima, Peru, is characterized by reasonably priced housing. Our data reflects that this city has a good ranking in cost of living and leisure & culture. ","Lima, Peru",-12.0463731,-77.042754,8.712,8.496,3.8835,1.65,2.012,4.759,5.001666666666667,5.2905,5.710666666666665,0.5,2.48075,3.1625000000000005,6.524,2.41,6.8085,6.0805,5.388000000000001
134,Lisbon,"Lisbon, one of the oldest cities in the world, is a charming mix of Paris and San Francisco—at a fraction of the price.  It offers a relaxed and tolerant environment with great local cuisine.  Its central areas are best navigated by foot, allowing you to enjoy the grand architecture and pleasant climate, while its affordable public transportation system offers easy access to the rest of the city. Lisbon is one of the top ten city matches for 10. 4% of Teleport users. ","Lisbon, Portugal",38.722252399999995,-9.1393366,6.734000000000001,7.004000000000001,6.022,3.194,4.191000000000002,5.31575,8.238666666666665,8.437999999999999,7.860333333333332,4.48,6.4115,3.483,4.1575,6.394000000000001,7.833500000000001,9.597000000000001,5.690999999999999
135,Liverpool,"Liverpool, United Kingdom, is among the leading cities with a speedy internet access. According to our city rankings, this is a good place to live with high ratings in housing, travel connectivity and business freedom. ","Boulevard Adolfo López Mateos 202, José María Ramírez, 21010 Mexicali, B.C., Mexico",32.6563349,-115.4765659,7.485,6.02,3.5589999999999997,2.355,6.6495000000000015,4.541,8.991999999999997,7.7285,9.027666666666667,4.872,7.2752500000000015,5.438,5.9545,8.994,5.393,7.4510000000000005,5.458500000000001
136,Ljubljana,"Ljubljana, Slovenia, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and business freedom. Ljubljana is one of the top ten city matches for 1. 7% of Teleport users. ","Ljubljana, Slovenia",46.0569465,14.5057515,8.214000000000002,6.749000000000001,4.088000000000001,1.2300000000000002,2.293,5.69875,7.676666666666666,8.953,7.671666666666668,4.8519999999999985,8.661750000000001,4.7205,4.8100000000000005,5.4895000000000005,4.799,8.184000000000001,1.8225
137,London,"By Matteo Pozzi London is packed with endless opportunities: it is one of the world's most inviting cities for startups, as well as home to world-class schools, universities and museums.  There is a robust transport network offering fast and easy commuting around London.  With its vibrant multicultural environment, London offers an enormous variety of cuisines, recreational opportunities and cultural activities that appeal to virtually any interest. London is one of the top ten city matches for 17. 3% of Teleport users. ","London, UK",51.5073509,-0.12775830000000002,1.0,3.94,10.0,9.859,9.4025,5.3955,8.991999999999997,7.243500000000001,8.017999999999999,9.027,5.5477500000000015,5.438,5.9545,5.8455,9.4555,6.5729999999999995,5.3744999999999985
138,Los Angeles,"Los Angeles is a sprawling city of 500 square miles and the heart of a metropolitan area with 18 million residents.  It is a fabled California region, home to Hollywood and America's entertainment industry with year-round sunshine, world-famous beaches, and an intense car culture.  The ""City of Angels"" is a magnet to people from around the world and a uniquely exciting environment. Los Angeles is one of the top ten city matches for 11. 5% of Teleport users. ","Los Angeles, CA, USA",34.0522342,-118.24368490000002,1.5275,4.556000000000001,10.0,10.0,3.9585,3.677000000000001,8.574666666666667,5.705,6.027333333333332,8.6245,4.7315000000000005,6.5145,4.7675,5.496500000000001,9.196,6.959999999999999,6.747000000000001
139,Louisville,"Louisville, Kentucky, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in housing and environmental quality. ","Louisville, KY, USA",38.252664700000004,-85.7584557,7.257999999999999,6.358000000000001,4.254,2.293,1.473,1.954,8.671,3.6175,6.162333333333333,3.6245,6.6012499999999985,6.5145,4.062,5.526999999999999,5.6935,5.778499999999998,1.3
140,Luxembourg,"Luxembourg, Luxembourg, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in business freedom, healthcare and environmental quality. Luxembourg is one of the top ten city matches for 1. 6% of Teleport users. ",Luxembourg,49.815273,6.1295829999999984,2.4530000000000003,3.411,3.307500000000001,1.8990000000000005,4.5805,5.8445,7.8566666666666665,8.627999999999998,8.220333333333333,3.4795,8.57625,7.473000000000001,7.151,5.457999999999999,4.495500000000002,8.8045,1.475
141,Lviv,"Lviv, Ukraine, differentiates itself with low living costs. According to our city rankings, this is a good place to live with high ratings in housing, safety and leisure & culture. ","Lviv, Lviv Oblast, Ukraine, 79000",49.839683,24.029717,9.777999999999999,10.0,4.204,0.0,3.7615,5.4852500000000015,4.525333333333333,7.822,4.869999999999999,0.0,4.82525,1.2755,5.478,5.055999999999999,7.0585,6.715999999999998,4.436000000000001
142,Lyon,"Lyon, France, is among the leading cities with a speedy internet access. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and safety. Lyon is one of the top ten city matches for 0. 3% of Teleport users. ","Lyon, France",45.764043,4.835659,6.697000000000001,4.349,4.4995,3.083,5.963000000000001,5.18525,8.088333333333333,7.134499999999999,8.641666666666666,4.5805,6.54325,4.2045,2.648000000000001,9.402999999999999,5.987500000000002,6.517,5.373500000000001
143,Madison,"Madison, Wisconsin, is characterized by a clean environment. According to our city rankings, this is a good place to live with high ratings in business freedom, safety and healthcare. Madison is one of the top ten city matches for 2. 7% of Teleport users. ","Madison, WI, USA",43.07305170000001,-89.4012302,5.8295,6.172999999999999,4.0169999999999995,2.9130000000000003,1.2295,5.473750000000001,8.671,7.362000000000001,7.006999999999999,5.385999999999999,9.524,6.5145,4.204,4.9925,4.4220000000000015,7.9005,4.376
144,Madrid,"Madrid, Spain, features a wide variety of free time activities. According to our city rankings, this is a good place to live with high ratings in business freedom, safety and healthcare. Madrid is one of the top ten city matches for 6. 3% of Teleport users. ","Madrid, Spain",40.4167754,-3.7037902000000003,6.4140000000000015,6.2490000000000006,0.0,4.79,5.8555,5.285750000000001,7.1196666666666655,7.7925,8.916333333333332,4.291500000000001,5.5655,4.296,3.894000000000001,6.2410000000000005,9.338,7.665000000000001,6.22
145,Malaga,"Malaga, Spain, is characterized by a clean environment. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and business freedom. ","Málaga, Spain",36.7167456,-4.4259962,8.0515,7.375,2.4585,0.0,4.3605,5.78275,7.1196666666666655,7.693,8.655666666666667,3.7590000000000012,8.108250000000002,4.296,3.894000000000001,6.1895,6.388999999999999,7.5005,5.784000000000002
146,Malmo,"Malmo, Sweden, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, healthcare and environmental quality. ","Malmö, Sweden",55.604981,13.003822,7.263000000000001,5.57,3.645,2.6830000000000003,4.7675,5.646750000000001,9.568999999999997,6.598000000000001,8.215,3.893,9.2055,5.694499999999999,2.7495000000000003,8.219999999999999,2.3445,5.303999999999999,4.524
147,Managua,"Managua, Nicaragua, features a very safe living environment. This urban area is consistently ahead in tolerance. ","Managua, Nicaragua",12.114992599999999,-86.23617440000001,4.7855,0.0,1.8659999999999999,0.0,0.6075,0.0,4.600333333333333,7.7745000000000015,6.403666666666666,0.0,3.3405,3.9395,3.2545,1.177,1.837,9.239,1.4335
148,Manchester,"Manchester, United Kingdom, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and tolerance. Manchester is one of the top ten city matches for 1. 0% of Teleport users. ","Manchester, UK",53.4807593,-2.2426305,6.455500000000002,5.049000000000001,5.769500000000002,4.908,6.397500000000001,4.728,8.991999999999997,6.7725,8.518999999999998,5.652,4.363,5.438,5.9545,5.814,4.9750000000000005,6.6770000000000005,3.676
149,Manila,"Manila, Philippines, differentiates itself with low living costs. Our data reflects that this city has a good ranking in housing and leisure & culture. Manila is one of the top ten city matches for 0. 3% of Teleport users. ","Manila, Metro Manila, Philippines",14.599512400000002,120.98421950000001,8.5955,8.751999999999999,4.805,3.5469999999999997,2.6345,3.713,4.592333333333333,6.4345,4.297666666666667,0.0,1.683,5.006499999999999,4.303,4.6080000000000005,7.584,5.502999999999999,4.8255
150,Marseille,"Marseille, France, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in housing and healthcare. ","Marseille, France",43.296482,5.36978,7.5885,6.0260000000000025,3.3095000000000003,2.843,5.950500000000001,5.86075,8.088333333333333,5.252000000000001,8.843666666666666,4.442,3.9419999999999997,4.2045,2.648000000000001,5.5425,5.443000000000001,6.1735,5.1835
151,Medellin,"Medellin, Colombia, differentiates itself with low living costs. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. Medellin is one of the top ten city matches for 2. 8% of Teleport users. ","Medellín, Medellin, Antioquia, Colombia",6.2476376,-75.56581530000003,9.2315,9.315,4.618,0.0,0.928,5.3545,6.348666666666665,7.477,6.790666666666667,1.531,6.17075,4.5945,1.8515000000000004,4.1485,5.029,9.302,3.662
152,Melbourne,"Melbourne, Australia, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in startups, safety and healthcare. Melbourne is one of the top ten city matches for 6. 7% of Teleport users. ","Melbourne VIC, Australia",-37.813627600000004,144.96305759999998,4.829999999999999,4.798000000000001,8.204,5.020000000000001,2.8465000000000003,4.872,9.399666666666667,7.1325,8.015999999999998,6.2205,7.891499999999999,6.0695000000000014,4.5885,5.896000000000001,6.461,7.0005,6.2029999999999985
153,Memphis,"Memphis, Tennessee, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in housing and leisure & culture. ","Memphis, TN, USA",35.1495343,-90.0489801,7.1145000000000005,5.829,4.449499999999999,0.0,1.6615000000000002,1.9175,8.671,2.8585000000000003,4.951333333333333,3.6245,4.5452499999999985,6.5145,4.772,6.07,6.860499999999999,4.0405000000000015,3.5695
154,Mexico City,"Mexico City, Mexico, features a wide variety of free time activities. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and startups. Mexico City is one of the top ten city matches for 0. 7% of Teleport users. ","Mexico City, CDMX, Mexico",19.4326077,-99.133208,8.360000000000001,9.244,7.479999999999999,2.6340000000000003,2.87,3.806,5.7609999999999975,5.464000000000001,6.379999999999999,1.713,2.5062500000000005,3.5005,4.333500000000001,5.8405000000000005,9.962,7.0889999999999995,3.9139999999999997
155,Miami,"Miami, Florida, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in startups and leisure & culture. Miami is one of the top ten city matches for 0. 3% of Teleport users. ","Miami, FL, USA",25.7616798,-80.1917902,3.031,4.497,8.0225,5.055,4.1690000000000005,4.0527500000000005,8.671,4.321000000000001,6.031000000000001,4.3945,6.292000000000001,6.5145,4.772,5.824,6.7675,6.043500000000001,5.3845
156,Milan,"Milan, Italy, features a wide variety of free time activities. According to our city rankings, this is a good place to live with high ratings in travel connectivity, safety and healthcare. Milan is one of the top ten city matches for 0. 1% of Teleport users. ","Milan, Metropolitan City of Milan, Italy",45.464203499999996,9.189982,5.1945000000000014,4.801000000000001,5.190499999999999,3.286,6.683,5.5120000000000005,6.189666666666667,7.378000000000001,8.444666666666668,4.283,4.458,3.3625,2.4365,5.0139999999999985,7.917000000000002,7.2195,5.641
157,Milwaukee,"Milwaukee, Wisconsin, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in environmental quality and leisure & culture. ","Milwaukee, WI, USA",43.0389025,-87.9064736,6.1225,5.526,4.8305,2.005,1.5875,4.915000000000001,8.671,4.2669999999999995,6.082333333333333,4.177,7.989000000000001,6.5145,4.204,4.346,6.8375,4.843999999999999,5.064000000000001
158,Minneapolis-Saint Paul,"Minneapolis-Saint Paul, Minnesota, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in healthcare, environmental quality and leisure & culture. Minneapolis-Saint Paul is one of the top ten city matches for 4. 5% of Teleport users. ","Twin Cities, MN, USA",44.9374831,-93.2009998,4.738500000000001,5.042000000000002,6.5265,5.5230000000000015,3.5439999999999996,4.924999999999999,8.671,5.085000000000001,6.680999999999999,5.2745,8.362,6.5145,4.062,6.258499999999999,6.8505,7.287999999999999,5.095999999999999
159,Minsk,"Minsk, Belarus, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and environmental quality. Minsk is one of the top ten city matches for 7. 2% of Teleport users. ","Minsk, Belarus",53.9006011,27.558971999999997,9.4955,9.289,4.3785,0.0,3.7664999999999993,5.365500000000001,5.596333333333333,9.038,5.5106666666666655,0.5,7.04825,3.2039999999999997,5.926,4.863,6.949999999999998,7.4215,4.9060000000000015
160,Montevideo,"Montevideo, Uruguay, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in business freedom, healthcare and tolerance. ","Montevideo, Montevideo Department, Uruguay",-34.901112700000006,-56.16453139999999,8.183000000000002,6.197,2.863,2.205,1.183,5.287999999999999,7.943999999999997,5.9735000000000005,6.6549999999999985,1.6900000000000002,4.545,4.416,4.8285,2.1785,4.9465,9.71,5.1785
161,Montreal,"Montreal is the largest city of Canada's French-speaking region, and a center for finance, aerospace and international organizations.  With its unique culture, bilingual residents (French/English) and beautiful architecture, Montreal offers 50 of Canada's National Historic sites—more than any other Canadian city.  Add Montreal's tolerant people plus a relatively low cost of living and you get a city worthy of strong consideration. Montreal is one of the top ten city matches for 15. 0% of Teleport users. ","Montreal, QC, Canada",45.5016889,-73.567256,7.392000000000001,5.9479999999999995,8.102500000000001,5.7730000000000015,3.443,5.107,8.966000000000001,7.822,7.395,7.299000000000001,7.7215,5.8405000000000005,7.2745000000000015,4.4780000000000015,6.9175,8.193,5.303
162,Moscow,"By Kevin Kiseljov Moscow is a lively city,rich in history and culture.  It is Russia's national center for visual and performing arts and home to some of the best known performance companies in the world. Renowned for its grand architecture,the city boasts excellent travel connections and low cost of living.  With more than 12 million residents, Moscow is among the most populous cities in the world, but roughly 40% of its territory is still covered by greenery. Moscow is one of the top ten city matches for 4. 7% of Teleport users. ","Moscow, Russia",55.755826,37.6172999,6.5550000000000015,8.099,5.053,3.7049999999999987,9.0545,4.5462500000000015,5.386666666666668,7.478,4.763,4.5725,5.27475,3.148,6.017000000000001,6.571000000000001,8.875499999999997,3.4750000000000005,5.090000000000002
163,Mumbai,"Mumbai, the most populous city in India, offers a wide variety of jobs from conventional industries to IT services.  It is also home to the Bollywood film industry. As India's capital of finance, Mumbai has the greatest number of fin-tech startups, while the cost of living and rental prices remain reasonably low. Mumbai is one of the top ten city matches for 14. 2% of Teleport users. ","Mumbai, Maharashtra, India",19.0759837,72.87765590000001,8.124,9.825,9.853000000000002,6.178999999999999,5.414,3.94,3.618,7.618500000000001,3.802333333333333,0.5275,2.0965,5.5565,3.4145,3.429,4.968499999999999,3.839,5.792000000000002
164,Munich,"Munich has a strong background in multiple industries, and is now a center for software and biotechnology.  It's also the second largest publishing center in the world.  People who love sports or nature aren't left out either: the Bavarian Alps allow winter lovers to indulge themselves while FC Bayern Munich is one of the most important football teams in the world. Munich is one of the top ten city matches for 32. 7% of Teleport users. ","Munich, Germany",48.1351253,11.581980499999998,4.23,4.648,6.915,6.5089999999999995,8.056500000000002,6.0139999999999985,9.072333333333333,9.049,8.370999999999999,7.554499999999999,9.018250000000002,5.373500000000001,3.9035,5.155000000000001,7.3359999999999985,8.4745,7.330999999999999
165,Nairobi,"Nairobi, Kenya, is characterized by reasonably priced housing. This urban area is consistently ahead in cost of living. ","Nairobi, Kenya",-1.2920658999999999,36.821946200000006,8.8505,8.431999999999999,6.026,4.600999999999999,2.3145,4.069,3.2463333333333333,5.972,3.5983333333333327,0.5,3.1987500000000004,4.376999999999999,5.084,1.889,2.67,2.579,4.0495
166,Nantes,"Nantes, France, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Nantes, France",47.218371000000005,-1.553621,7.7225,5.021,3.353,2.2300000000000004,4.989,5.997750000000001,8.088333333333333,7.6355,8.533333333333333,4.4045000000000005,7.3229999999999995,4.2045,2.648000000000001,4.867,4.351000000000001,7.0555,2.672
167,Naples,"Naples, Italy, is characterized by reasonably priced housing. Our data reflects that this city has a good ranking in healthcare and tolerance. ","Naples, FL, USA",26.142035800000002,-81.7948103,8.215,5.81,2.0405,0.0,3.9410000000000007,4.70575,6.189666666666667,6.389500000000003,7.186333333333333,4.058000000000002,1.65625,3.3625,2.4365,5.314000000000001,6.045,6.7535,5.359
168,Nashville,"Nashville, Tennessee, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in environmental quality, internet access and leisure & culture. Nashville is one of the top ten city matches for 0. 3% of Teleport users. ","Nashville, TN, USA",36.1626638,-86.78160159999999,4.4545,5.742000000000001,6.0600000000000005,3.569,1.9080000000000004,4.501,8.671,5.078,5.9529999999999985,4.7330000000000005,7.056499999999999,6.5145,4.772,6.6370000000000005,7.0200000000000005,6.807500000000001,1.2735
169,New Orleans,"New Orleans, Louisiana, is among the top cities with a free business environment. This urban area is consistently ahead in leisure & culture. ","New Orleans, LA, USA",29.95106579999999,-90.0715323,5.3389999999999995,4.991999999999999,4.7365,1.21,1.757,4.6275,8.671,2.088,5.884,4.151999999999999,5.6739999999999995,6.5145,4.346,6.453000000000001,7.1985,5.1240000000000006,1.0
170,New York,"The New York metropolitan area is one of the most populated cities in the world.  New York City itself is an international center for numerous industries including finance, theater, television, film, arts, and technology.  It is also home to an astonishing 37% of foreign-born residents.  Costs are high, but so are the energy levels and ambitious spirit.  Whether you're visiting or planning to move, the ""Big Apple"" has something to offer for everyone. New York is one of the top ten city matches for 13. 9% of Teleport users. ","New York, NY, USA",40.7127753,-74.0059728,1.0,2.342,10.0,10.0,6.675,5.51925,8.671,7.022,6.105333333333332,8.0935,5.233749999999999,6.5145,3.9205,7.0985,10.0,6.7125,5.7475
171,Nice,"Nice, France, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in safety and healthcare. ","Nice, CA, USA",39.123225299999994,-122.848327,6.4985,4.475,3.0975,2.603,6.46,6.051,8.088333333333333,7.234,8.329666666666665,4.4045000000000005,6.422999999999999,4.2045,2.648000000000001,6.472,4.7795,6.4674999999999985,5.5265
172,Nicosia,"Nicosia, Cyprus, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in business freedom, safety and healthcare. Nicosia is one of the top ten city matches for 0. 9% of Teleport users. ","Nicosia, Cyprus",35.1855659,33.38227639999999,8.631,6.301,3.407,0.0,1.606,5.491250000000001,7.438666666666665,8.102500000000001,6.7586666666666675,2.475,3.672,2.9955,7.507999999999999,2.6545,6.949,7.5055,1.7755
173,Oklahoma City,"Oklahoma City, Oklahoma, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, environmental quality and internet access. Oklahoma City is one of the top ten city matches for 1. 6% of Teleport users. ","Oklahoma City, OK, USA",35.4675602,-97.5164276,7.261000000000001,6.394,4.1375,0.0,1.399,5.02725,8.671,4.6855,5.976666666666667,3.6245,7.61525,6.5145,4.204,7.689,5.376000000000001,6.022,4.129
174,Omaha,"Omaha, Nebraska, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, healthcare and environmental quality. ","Omaha, NE, USA",41.2565369,-95.93450340000001,7.0405000000000015,5.9940000000000015,4.0120000000000005,0.0,1.4165,2.1277500000000003,8.671,5.5520000000000005,6.893999999999999,4.128,7.876000000000001,6.5145,4.204,6.3065,4.942,5.800999999999998,4.181
175,Orlando,"Orlando, Florida, is among the top cities with a free business environment. This urban area is consistently ahead in environmental quality. Orlando is one of the top ten city matches for 0. 5% of Teleport users. ","Orlando, FL, USA",28.5383355,-81.3792365,5.778499999999998,5.284,6.5975,2.464,3.7735,4.33875,8.671,4.1339999999999995,5.9673333333333325,3.6245,6.676,6.5145,4.772,4.886,5.9295,5.7840000000000025,4.4929999999999986
176,Osaka,"Osaka, Japan, features a very safe living environment. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and healthcare. ","Osaka, Japan",34.6937249,135.5022535,7.8315,4.819,2.668,2.144,6.2014999999999985,5.255000000000001,8.417666666666667,10.0,8.705333333333332,5.589499999999999,5.326750000000001,3.7235,6.033,3.7239999999999998,7.2265,7.189500000000002,5.1875
177,Oslo,"Oslo, Norway, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and environmental quality. Oslo is one of the top ten city matches for 0. 9% of Teleport users. ","Oslo, Norway",59.913868799999996,10.7522454,3.7680000000000002,1.0380000000000005,5.2090000000000005,3.8689999999999998,5.1770000000000005,5.7752500000000015,9.635333333333332,7.1065000000000005,7.9099999999999975,5.144500000000002,8.42425,7.0735,4.752,7.9705,5.899,7.0299999999999985,6.1895
178,Ottawa,"Ottawa, Canada, is characterized by a clean environment. According to our city rankings, this is a good place to live with high ratings in housing, business freedom and safety. Ottawa is one of the top ten city matches for 6. 6% of Teleport users. ","Ottawa, ON, Canada",45.42152960000001,-75.69719309999998,6.700499999999999,6.027,6.055,2.612,1.5319999999999998,5.4052500000000006,8.966000000000001,8.4475,8.011333333333333,5.4235000000000015,9.29225,5.8405000000000005,7.2745000000000015,6.267499999999999,6.0920000000000005,8.6295,5.3184999999999985
179,Oulu,"Oulu, Finland, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and environmental quality. ","Oulu, Finland",65.01208879999999,25.4650772,3.7445,0.0,2.3135000000000003,2.575,2.716,6.04075,9.450666666666667,8.458500000000003,7.701333333333332,5.4545,8.933000000000002,3.921,4.8785,5.722999999999999,2.006,8.329000000000002,5.072
180,Oxford,"Oxford, United Kingdom, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in travel connectivity, safety and healthcare. ","Oxford, UK",51.7520209,-1.2577263,3.65,4.941000000000002,4.551,3.843,7.926000000000001,5.95825,8.991999999999997,8.5685,7.9700000000000015,6.638000000000001,7.553750000000001,5.438,5.9545,6.1545000000000005,5.495,8.258000000000001,2.6290000000000004
181,Palo Alto,"Palo Alto, California, is among the top cities with a high quality of education.  According to our data, this is a good place to live with high ratings in healthcare, environmental quality and economy. Palo Alto is part of Silicon Valley and the wider San Francisco Bay Area.  For more information on scores and rankings, check San Francisco Bay Area's Teleport profile. ","Palo Alto, CA, USA",37.441883399999995,-122.14301950000001,0.5,0.0,8.2945,9.623,3.1505000000000005,2.2027499999999995,8.671,7.637,6.515,3.6245,6.7265000000000015,6.5145,4.488,7.142,0.0,8.454,1.7500000000000002
182,Panama,"Panama, Panama, features a very safe living environment. Our data reflects that this city has a good ranking in taxation and tolerance. ",Panama,8.537981,-80.782127,3.1530000000000005,0.0,3.5589999999999997,0.0,2.002,0.0,6.208666666666668,6.976000000000001,6.593333333333334,0.0,4.38425,6.0405000000000015,6.947500000000002,3.1900000000000004,5.5565,6.7855,4.8195
183,Paris,"Paris, the most visited city in the world, is a historical, cultural and esthetic gem that has played a major role in European history for centuries.  Its overwhelming beauty, architectural wonders and national cuisine call to people from around the world, adding to its exciting and diverse environment. As a global economic center, Paris offers opportunities in a wide range of industries and business markets. Paris is one of the top ten city matches for 9. 5% of Teleport users. ","Paris, France",48.856614,2.3522218999999995,3.5835,3.6639999999999997,9.2765,7.513000000000001,10.0,5.330500000000002,8.088333333333333,6.2465,8.207666666666666,7.085,4.36225,4.2045,2.648000000000001,9.716,9.8165,5.579,4.433
184,Perth,"Perth, Australia, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and environmental quality. ","Perth WA, Australia",-31.950526899999996,115.8604572,5.233,4.795,5.127000000000002,3.102,2.1105,4.695,9.399666666666667,7.1045,8.059333333333331,5.143,8.132500000000002,6.0695000000000014,4.5885,4.1785,4.5115,7.470500000000001,5.6835
185,Philadelphia,"Philadelphia, Pennsylvania, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in startups, internet access and leisure & culture. Philadelphia is one of the top ten city matches for 0. 4% of Teleport users. ","Philadelphia, PA, USA",39.9525839,-75.1652215,4.207,4.4220000000000015,7.3625,5.215999999999998,3.556,4.1315,8.671,3.133,6.482666666666664,6.0285,5.1240000000000006,6.5145,3.7785,7.443,8.492,5.864500000000001,4.115
186,Phnom Penh,"Phnom Penh, Cambodia, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and taxation. ","Phnom Penh, Cambodia",11.556373800000001,104.92820990000001,8.552000000000001,8.001000000000001,1.4975000000000005,0.0,1.2395,4.68,1.0,6.684,2.984,0.0,2.4482500000000003,5.379999999999999,7.984000000000001,3.395,5.407,6.030500000000001,3.4330000000000007
187,Phoenix,"Phoenix, Arizona, is among the top cities with a free business environment. Our data reflects that this city has a good ranking in leisure & culture and outdoors. Phoenix is one of the top ten city matches for 0. 2% of Teleport users. ","Phoenix, AZ, USA",33.4483771,-112.07403729999999,6.533,6.207999999999999,6.5085000000000015,4.558,3.3025,4.828500000000001,8.671,2.583,6.126333333333331,4.590999999999998,4.6252499999999985,6.5145,4.488,6.178,6.8100000000000005,5.565,6.7355
188,Phuket,"Phuket, Thailand, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, healthcare and taxation. ","Phuket, Thailand",7.951933099999999,98.3380884,8.823,7.602000000000001,2.2445,0.0,1.8075,4.50425,5.6036666666666655,5.7285,6.653666666666665,1.187,3.62425,2.387,6.794500000000001,3.615,4.8135,5.1560000000000015,4.626
